Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Yield_tons_per_hectare,Soil_Type_Chalky,Soil_Type_Clay,Soil_Type_Loam,Soil_Type_Peaty,Soil_Type_Sandy,Soil_Type_Silt,Weather_Condition_Cloudy,Weather_Condition_Rainy,Weather_Condition_Sunny
520.8126167279822,33.681987288557906,1,0,5.175519772505438,True,False,False,False,False,False,False,False,True
761.9447830179416,15.697261126720033,1,1,6.985883218209326,False,False,False,False,False,True,False,True,False
387.0210313032807,26.081261360655404,1,0,3.4905642084572914,False,False,True,False,False,False,False,False,True
115.23332829477344,33.337177282931776,1,0,2.103756502701533,False,False,False,False,False,True,True,False,False
265.1907196912173,17.960327457133157,0,0,1.2046889292846497,True,False,False,False,False,False,False,True,False
152.50546625565033,28.705295336286213,0,1,2.769641953035026,False,False,False,True,False,False,True,False,False
359.32348363466343,30.66299402396419,0,0,2.55633440130948,True,False,False,False,False,False,False,True,False
827.5839092759749,33.6151429608603,0,0,4.626863060995768,False,False,True,False,False,False,True,False,False
876.1878843369624,20.15029495052255,1,0,6.180763167941824,False,False,False,True,False,False,True,False,False
371.472727292729,20.875047373693334,0,1,3.4110005218924413,False,False,True,False,False,False,True,False,False
809.735212677999,36.10740242349943,1,0,6.585350930999728,True,False,False,False,False,False,True,False,False
644.5893652618572,35.66895297644551,0,0,3.807161816358971,False,True,False,False,False,False,True,False,False
940.620369980311,29.85300349453287,1,1,7.289988266654488,False,False,True,False,False,False,True,False,False
696.70239295852,29.099502965492604,0,1,4.636245081749438,False,False,False,False,False,True,True,False,False
444.8564046928983,34.72847385106526,0,0,2.2999582055529304,False,False,False,False,False,True,False,True,False
376.5189438766026,25.607741542507554,0,1,3.0846381281606265,False,False,False,False,False,True,False,True,False
349.69183036605534,20.19917347169395,1,0,3.162523603451352,False,False,False,False,True,False,False,True,False
337.6283330761664,16.455238947902426,1,0,3.4641909826489,False,False,True,False,False,False,False,True,False
654.4320932450696,18.778241062820108,0,1,4.254871004796035,False,True,False,False,False,False,True,False,False
232.97137556107256,16.90135032543593,1,1,4.445524615702304,False,False,False,True,False,False,False,False,True
489.3570453973416,24.37338773600744,1,1,5.08759167937688,False,False,False,True,False,False,False,True,False
121.69848276640082,15.21302201924754,1,1,3.884372193691373,False,False,False,False,True,False,False,True,False
280.5459440325164,18.736044358127952,1,1,5.067965038391005,True,False,False,False,False,False,True,False,False
819.2706816082157,23.382221925621632,0,1,4.890037645175191,False,False,False,True,False,False,False,True,False
360.13330429338623,19.280404384948195,0,0,2.722429694578658,False,True,False,False,False,False,False,False,True
776.6185432481532,29.15482179738736,1,1,6.830352767679986,False,False,False,True,False,False,False,True,False
961.9442650304226,15.623389948826125,1,0,6.081060380127213,False,False,False,True,False,False,True,False,False
450.25480054962713,28.433127516535517,1,1,5.659068043817369,True,False,False,False,False,False,True,False,False
857.669610098555,27.143063615239576,0,1,5.659262607112215,False,False,False,False,False,True,False,True,False
184.0650274573047,25.41559005069072,0,0,0.7722521440452675,False,False,False,False,True,False,True,False,False
816.5731303839773,35.68509978690496,1,1,7.569113256759339,False,True,False,False,False,False,False,False,True
249.40438476159932,35.50007356225248,1,1,4.8199066037743865,False,False,True,False,False,False,False,True,False
543.5100302069912,24.705657359519897,0,0,3.59108079767101,True,False,False,False,False,False,False,False,True
750.4543501368152,29.847750813684957,1,0,6.431580143107068,False,True,False,False,False,False,True,False,False
769.5843494986997,19.792084799659527,0,0,5.276983601909489,True,False,False,False,False,False,False,True,False
507.6405102022744,35.499070476394394,0,0,3.800369614373577,False,False,False,True,False,False,True,False,False
336.0803375465407,17.04940850204203,1,0,4.090212571250232,False,False,False,True,False,False,False,True,False
391.2305389928194,18.298428743260423,0,0,2.5884103777776786,False,True,False,False,False,False,False,True,False
508.647015967347,20.37397710375536,0,1,4.580986331412464,True,False,False,False,False,False,True,False,False
664.1536128226855,22.934122890069908,1,1,6.354350548684051,False,False,True,False,False,False,False,False,True
762.9562420863897,39.43397920269504,1,1,7.499067901935588,False,False,False,False,False,True,True,False,False
204.6475999592381,37.20700446619696,1,1,4.40152186846376,False,True,False,False,False,False,False,True,False
862.5782877476302,33.68061657786938,0,1,6.971549598595563,False,False,False,False,True,False,True,False,False
879.2361849379909,24.92993785527228,1,0,6.817091492796122,True,False,False,False,False,False,False,False,True
409.3167729317488,31.519736209452724,0,0,3.0306670322982026,True,False,False,False,False,False,False,True,False
426.079632151122,22.489382469678898,0,1,3.5323370009685022,True,False,False,False,False,False,False,False,True
933.1458837863051,37.88929538933221,1,1,7.342010795235646,True,False,False,False,False,False,False,True,False
574.2157088147981,20.81874149062584,1,1,5.898634211390839,False,True,False,False,False,False,False,True,False
509.3745909215265,21.82876229499307,1,1,5.598698055666347,True,False,False,False,False,False,True,False,False
880.2265416760482,27.2323687665498,0,1,5.341659906876634,True,False,False,False,False,False,False,False,True
619.0501963505776,29.086136527860745,1,1,6.372972844196431,False,False,False,False,False,True,True,False,False
824.2615410747777,38.15433840488171,0,1,6.084018886833256,False,False,False,False,False,True,True,False,False
395.0494784196241,16.068658443829303,1,0,2.9620945186767837,False,False,False,True,False,False,False,True,False
305.81397327994137,16.607766363851027,1,1,4.50315761317551,False,True,False,False,False,False,False,True,False
568.5537762642913,15.709359782739828,0,1,4.653649197904671,False,True,False,False,False,False,True,False,False
906.8292067207308,30.43522059220213,1,0,6.12585990086708,False,False,False,True,False,False,True,False,False
313.24310912192,15.248959313728095,0,1,3.409004538093385,False,False,False,True,False,False,False,False,True
591.3070122319427,38.17046135208604,1,0,5.324378319743491,False,False,False,False,True,False,False,True,False
913.5975047401994,15.241112343891125,1,0,6.788083074286973,False,False,False,False,False,True,False,False,True
368.10766423387713,19.72588809689224,0,1,3.28498365863786,False,False,False,True,False,False,False,True,False
821.3206005373065,20.12791327615489,1,1,7.1978476101233815,False,False,False,False,True,False,False,True,False
712.1908993480206,35.574720333103826,0,1,5.537637281207897,False,False,True,False,False,False,True,False,False
367.0661619674979,26.11595604440503,1,1,4.063298574743945,False,False,True,False,False,False,True,False,False
342.0097489292243,35.44392919943782,0,1,4.138804197151997,False,False,False,False,False,True,True,False,False
242.6578286430417,30.17271525742295,0,0,2.081216479779586,False,False,False,False,False,True,False,True,False
748.3435874966453,36.02514366574869,1,1,7.1815107781690575,False,False,True,False,False,False,True,False,False
467.9574538191888,21.436957110724304,0,1,3.678431909566561,False,False,True,False,False,False,True,False,False
204.9813097628557,38.94979989468288,1,1,4.099617017010881,False,True,False,False,False,False,False,True,False
686.9904908148028,25.602619724132,1,1,7.1693245709461735,True,False,False,False,False,False,False,False,True
360.09910101268497,34.56062732596952,0,0,2.6514996710415115,False,False,False,False,False,True,False,True,False
708.9860022412454,33.880833899474226,1,1,7.150555306951235,False,False,False,False,True,False,False,False,True
311.5935300630284,16.983375258453826,1,1,4.547428538233373,False,False,False,False,False,True,False,False,True
743.2972082304462,23.28946920126116,1,0,6.192356966714158,True,False,False,False,False,False,True,False,False
661.5332460411796,20.8645315782196,1,1,6.452836220963443,False,False,True,False,False,False,True,False,False
426.1278465813033,22.948119812508786,0,1,3.879697682202984,False,False,False,False,True,False,False,False,True
840.424910820045,37.22766616545864,1,0,5.665445529381644,False,False,False,False,True,False,False,False,True
681.0035715539618,26.16634391200856,1,1,6.674101531356149,False,True,False,False,False,False,True,False,False
231.729042912035,23.930553401050226,1,1,4.5893075353386354,True,False,False,False,False,False,False,True,False
498.05300044648,33.601202388219924,1,0,5.519743296570638,False,False,False,False,True,False,False,False,True
503.6376518140094,21.91015110688853,0,0,3.462533775009589,False,False,False,True,False,False,True,False,False
984.1501516711556,19.25278262918258,0,0,5.326858385777484,False,False,True,False,False,False,True,False,False
478.49974716688814,26.33130494654629,1,1,4.602985623357611,False,True,False,False,False,False,True,False,False
370.1284763764541,20.52286872617998,1,1,5.436512521751307,False,False,False,False,False,True,False,False,True
886.5465201994202,22.46346957819228,0,0,4.447856642399101,False,False,False,True,False,False,False,True,False
443.5306524428861,26.56753847310437,1,0,4.721455807887955,False,True,False,False,False,False,False,False,True
566.8431927543826,27.891666022893624,1,1,5.664639095461106,False,False,False,False,True,False,False,False,True
157.76522887004296,19.355617373861577,0,0,0.6256606325387583,False,False,True,False,False,False,False,True,False
204.81284766646516,17.236549180008222,1,0,3.74368310229009,True,False,False,False,False,False,False,False,True
916.0533671170336,38.13835834419018,1,0,6.338942763857961,True,False,False,False,False,False,False,False,True
614.5132132954184,27.868225338623457,0,1,5.145619472578948,False,False,False,False,False,True,True,False,False
608.1548038102326,29.788397010798278,0,0,3.7109433497297113,False,False,False,True,False,False,True,False,False
647.7276303285823,26.33013890794873,0,1,5.497831528876578,False,False,False,False,False,True,False,False,True
447.289370160588,16.846950042529695,0,0,2.516583548707968,False,False,False,False,False,True,True,False,False
617.8183666426842,29.415946650075337,1,1,7.36555578774457,False,True,False,False,False,False,False,True,False
513.2996575725722,28.53919581893741,0,1,5.059152089709066,False,False,True,False,False,False,True,False,False
749.6768973518755,28.606750967335728,1,1,6.484837174747441,True,False,False,False,False,False,False,True,False
417.1944817782029,24.32338960599801,0,0,2.7212048709328647,False,False,False,True,False,False,True,False,False
223.55790162397307,39.18137726459639,0,0,1.4841260193603496,False,True,False,False,False,False,False,False,True
659.5861031728805,17.866485241998948,1,0,4.908641031203263,False,False,True,False,False,False,False,False,True
362.64064949899705,23.49099947766733,0,0,2.5711451775733907,True,False,False,False,False,False,False,False,True
740.7162412203287,19.57750381397001,1,1,7.163612479988761,True,False,False,False,False,False,False,True,False
787.3113215069787,37.42344790827876,0,1,5.70784814981306,False,False,False,True,False,False,True,False,False
873.2868543520927,25.69751591164448,0,1,6.186731066644612,False,False,False,False,True,False,True,False,False
345.3597032903681,19.79197413322565,0,1,3.4759621432244114,False,False,False,False,True,False,True,False,False
219.59891845693645,32.08446404393688,0,0,2.125475356671731,False,True,False,False,False,False,True,False,False
796.5462472022406,28.226293572918777,0,0,4.079655367225412,False,True,False,False,False,False,False,True,False
923.7101396690514,30.18804004646156,0,0,5.232882130378055,False,False,False,False,True,False,False,True,False
874.1236728205511,21.542691466711844,0,0,5.134208303837183,False,False,False,True,False,False,True,False,False
467.10407398823673,28.1192072099766,0,0,3.501338257687854,False,False,True,False,False,False,False,False,True
207.90723983498248,21.210933712186826,1,0,3.353803437006686,False,False,True,False,False,False,True,False,False
830.6512290912335,16.27447615095365,1,0,6.732101393036215,False,False,True,False,False,False,True,False,False
899.7513438779183,25.003294362283047,1,1,7.695509169756776,True,False,False,False,False,False,False,False,True
615.2530424750289,26.935916494256404,1,1,6.5135723254427145,False,True,False,False,False,False,False,False,True
398.5479039973616,33.322086546483604,0,1,2.801399785013265,True,False,False,False,False,False,True,False,False
151.29426433055235,17.09448121222115,0,0,0.6806317246463367,False,False,False,True,False,False,False,False,True
644.8787674005424,31.78855497902573,0,0,4.088868382662627,False,True,False,False,False,False,True,False,False
937.0757744659048,38.62493613442595,0,1,5.937326877317828,False,False,False,True,False,False,False,False,True
342.3311643458261,19.706954259318344,1,1,4.162450920409117,False,False,False,False,False,True,False,True,False
439.8322768161205,31.204391016293595,1,1,4.837159320842562,False,False,False,True,False,False,False,False,True
465.5980367482252,28.57616981367081,1,1,5.563950078763891,False,False,False,False,False,True,False,False,True
951.0501666977368,20.3625012272705,0,0,4.89038721988846,False,False,False,False,True,False,False,True,False
197.20081653405265,20.481616911532534,0,1,3.2596108049835983,False,True,False,False,False,False,False,True,False
140.770608404481,20.56265982179319,0,1,2.634925735979727,False,False,True,False,False,False,False,False,True
344.50964760105296,23.290824792509756,0,1,2.909843125428795,False,False,False,False,False,True,False,False,True
936.6265795987294,31.689467311549244,0,0,4.794843003031872,False,False,False,False,True,False,True,False,False
381.37945604733153,16.80593392740928,1,1,5.217857379103575,False,True,False,False,False,False,True,False,False
204.90852687687,16.942186084646377,0,0,1.2351573323497385,False,False,False,False,True,False,False,True,False
358.1809671296579,33.14873838432695,0,0,2.424435565455026,True,False,False,False,False,False,False,False,True
703.9766486911698,29.738937199422978,0,1,5.111501551028303,False,False,False,True,False,False,False,False,True
865.6034333951893,28.53838693084078,0,0,5.407033303072273,False,False,False,True,False,False,True,False,False
758.667624527444,36.41209358577554,0,0,4.816938165740766,False,False,False,True,False,False,False,False,True
762.5732499697323,32.01528911149812,1,0,6.000066747934365,False,False,False,False,False,True,False,True,False
966.5621237014273,32.56768672294501,1,0,7.286879488404179,False,False,False,False,True,False,True,False,False
596.86364434087,24.9351009874299,1,0,5.143912827685681,False,False,False,True,False,False,True,False,False
813.7174894089101,17.094640125103282,0,0,2.851812799390732,False,True,False,False,False,False,False,False,True
734.8506573752371,23.55083443155428,0,0,4.753668740768672,False,True,False,False,False,False,True,False,False
308.8845195704283,38.951313540331405,1,1,5.7148291765774,False,False,False,True,False,False,False,False,True
628.2714753593388,17.249801451224343,0,0,3.450604777094228,False,False,False,False,True,False,True,False,False
241.38491077394465,36.52097694273667,0,1,3.7221699933392247,False,False,False,False,True,False,False,True,False
317.3708997997488,23.26711201261432,0,1,3.8759619284372704,False,True,False,False,False,False,False,True,False
509.86585557706434,20.514192478418494,0,1,4.746726831701722,False,False,True,False,False,False,False,True,False
896.1387299513182,32.126570516407845,1,1,7.154453332840778,False,False,False,True,False,False,False,False,True
740.6263235089463,19.63274585744477,1,1,6.597301227739016,True,False,False,False,False,False,False,True,False
341.3438272844314,21.427670482450758,0,0,2.0429077200150454,False,False,False,True,False,False,False,True,False
167.19665821515176,29.718166500392183,0,0,1.889610856445829,False,False,True,False,False,False,False,False,True
153.135157513287,24.84031519374862,1,0,3.363685340894849,False,False,False,True,False,False,True,False,False
480.1347562661342,36.58363888200944,0,0,2.7684598624033514,False,False,False,False,False,True,False,True,False
363.4486168519533,18.64739345221254,1,0,3.005108164017942,False,False,False,True,False,False,False,False,True
150.58917686795206,25.6985589557493,1,0,2.118729561302141,False,False,False,False,False,True,True,False,False
260.7134429846024,35.20780804542929,1,1,4.76562667215725,False,False,True,False,False,False,True,False,False
867.5359941621324,39.40496270185248,1,0,6.278514775513721,False,False,False,False,False,True,False,True,False
855.760594572931,29.352936232869705,1,0,6.505885358021803,True,False,False,False,False,False,False,False,True
391.1263479244234,29.57724849530078,0,0,2.3271646918862805,False,True,False,False,False,False,True,False,False
134.73517076232042,19.046817687907275,1,1,3.479413556806979,True,False,False,False,False,False,False,False,True
938.9579428215872,18.89002435618986,0,0,5.443381691810038,False,False,False,True,False,False,False,True,False
281.3184054517383,19.50715641221452,1,1,4.441573289706511,False,True,False,False,False,False,True,False,False
671.5128877211337,16.476819090471345,1,0,4.998907035931135,False,True,False,False,False,False,False,True,False
472.8639582174796,39.256232973033605,1,1,5.5638853924563225,False,False,False,False,True,False,False,False,True
891.7381410231263,23.644787330120487,1,1,7.600945931193237,False,False,False,False,True,False,True,False,False
540.0365929802483,37.06670182629871,1,1,5.990317366668108,False,False,True,False,False,False,False,True,False
136.1152851069813,31.478698335818915,1,1,3.454873327807183,False,False,False,True,False,False,False,True,False
498.01957578886686,20.17503475381978,1,0,5.15089935321171,True,False,False,False,False,False,True,False,False
138.3238375176575,23.866142086459035,0,0,0.6639782720762676,False,False,False,True,False,False,False,False,True
306.8238333146901,25.225540511390072,1,0,2.664533595008024,True,False,False,False,False,False,False,False,True
348.80425254830715,19.10558713176944,0,0,2.383590083162689,False,False,True,False,False,False,False,True,False
877.8438238206896,33.988667959430174,1,0,6.546597299588743,False,False,True,False,False,False,False,False,True
417.8208359932265,39.74692196067205,1,1,5.62827433249968,False,False,False,False,False,True,False,True,False
261.1265356037112,36.63975151220869,0,1,3.5094745192283545,False,False,False,False,False,True,True,False,False
172.27332953747248,24.76527651774648,1,0,2.8134308837085653,False,False,False,True,False,False,True,False,False
608.5973651945411,33.78149733910716,0,1,5.024222382176996,False,False,True,False,False,False,False,False,True
734.0051390163102,33.72218700899417,0,1,5.753606603709118,False,False,False,False,True,False,False,True,False
930.7754651994908,22.48532160661952,0,0,4.637087456138186,False,False,False,False,False,True,True,False,False
371.3456811896192,23.39802775033581,1,1,5.011807667504106,False,True,False,False,False,False,True,False,False
722.6544334715106,25.01480169075068,0,1,5.214377104480011,True,False,False,False,False,False,True,False,False
350.34772860008945,39.75906104246352,1,0,3.8876374904079607,False,False,True,False,False,False,False,False,True
522.1462287841618,20.950723425103668,0,1,3.854011062208972,True,False,False,False,False,False,False,True,False
800.0235309259203,27.226429154873003,1,0,5.393425575363038,False,True,False,False,False,False,False,False,True
362.45817394559015,34.65196918206555,1,0,3.5174665923772253,False,False,True,False,False,False,True,False,False
249.33648104199395,38.862849409630535,0,0,1.505607101438552,True,False,False,False,False,False,False,False,True
224.34893667936257,31.360442199122105,0,0,1.926982656098096,True,False,False,False,False,False,False,False,True
369.01959643077646,33.52377075934251,0,0,2.603907086989317,False,True,False,False,False,False,False,False,True
785.8976971631306,19.72245277556253,0,0,3.92189895621924,True,False,False,False,False,False,True,False,False
686.6746270642436,35.81273693457081,1,0,6.136197778781621,False,False,False,False,False,True,False,True,False
926.1629051826568,16.661687983341377,0,0,5.1271907126082255,False,False,False,False,False,True,True,False,False
855.5394712849582,27.16602577125336,1,0,5.616550026439427,False,False,False,False,False,True,False,True,False
179.5948019839691,18.415723469963726,1,0,2.935175454823648,True,False,False,False,False,False,False,True,False
616.8103927844129,23.889204909075893,0,0,3.975566242066783,False,False,False,True,False,False,True,False,False
328.93026317939933,35.81090572517458,1,1,4.325486754763007,False,False,False,True,False,False,False,True,False
418.0485448866253,27.90041494473676,1,0,3.820306695800185,False,True,False,False,False,False,False,False,True
237.5865582248452,37.08566927579235,0,0,1.5294086597816865,False,True,False,False,False,False,False,True,False
635.444356072737,28.541887607688857,1,1,6.394468089072968,False,False,True,False,False,False,True,False,False
954.5866738271624,32.97555858530973,0,0,6.729695603114809,False,True,False,False,False,False,False,False,True
582.9398731664194,31.940090476317664,1,0,4.036691374236853,False,True,False,False,False,False,False,True,False
816.1523381557548,27.92611080194853,1,1,6.125971292162786,False,False,False,True,False,False,False,False,True
632.2514385703678,38.0682316652978,0,1,5.390934919295064,False,False,False,False,True,False,False,True,False
561.2502308341809,35.20563031417234,1,1,6.022200072873733,False,True,False,False,False,False,False,True,False
692.639663017775,26.2360785174873,0,0,4.405356544889978,False,False,False,True,False,False,False,True,False
974.1350826414532,24.22795095655747,0,0,5.062869866673787,False,True,False,False,False,False,False,False,True
229.0191206896296,17.57592586056893,0,1,3.371575984521431,False,False,False,False,False,True,True,False,False
890.0804465095212,28.409010631365028,0,0,4.469936016345095,False,False,True,False,False,False,False,True,False
612.7353051775178,18.35893606016101,1,0,4.8230023936113975,False,False,True,False,False,False,False,True,False
719.8694573999618,37.857992221716586,1,1,7.159135440035165,False,False,False,True,False,False,False,False,True
368.855950017525,39.49433411478782,0,0,2.4582400971583214,False,False,False,False,False,True,False,True,False
628.3429903853403,25.601174353151062,1,1,6.431857311516393,False,False,False,False,True,False,False,False,True
702.9389120244072,38.578149987908446,1,1,6.597761785222233,False,False,False,True,False,False,False,True,False
606.9442263351347,36.5771346026557,1,0,4.680756492617504,False,True,False,False,False,False,False,True,False
781.8208821764722,27.05919577967145,1,0,6.592905813580849,False,False,True,False,False,False,False,False,True
525.903365367391,21.39173779671406,1,0,4.898379303999896,False,False,False,False,True,False,True,False,False
113.49840930626648,19.961939531880383,1,0,2.651723628608023,False,False,False,True,False,False,False,True,False
310.58367596224247,24.840276713234573,0,0,2.646151819448707,False,False,False,True,False,False,False,True,False
365.1994735433868,15.4265578723993,0,1,3.653448970858841,False,False,True,False,False,False,True,False,False
838.999855673578,29.90287447859178,1,0,6.8337807058544,True,False,False,False,False,False,False,True,False
646.3470962884628,31.74667205315725,1,1,6.953181903124436,False,False,False,False,True,False,False,True,False
835.273698774229,28.969916642810134,0,1,5.785100812314137,False,False,False,False,True,False,False,False,True
729.3338978381395,33.20426984417669,1,1,7.295693691591147,False,False,False,True,False,False,False,False,True
642.9169145894354,16.904871888362866,1,1,6.39421237216059,True,False,False,False,False,False,False,True,False
791.8288798423285,34.42090939823088,0,0,4.864812691242976,False,False,False,True,False,False,True,False,False
858.1436300251864,18.9204826660795,1,0,6.159789967323021,False,False,False,False,False,True,False,True,False
972.2459202385402,37.84499475856664,0,0,5.522635040028319,False,False,True,False,False,False,True,False,False
903.7911826673734,34.19180984862401,1,0,6.762192085603188,True,False,False,False,False,False,False,False,True
934.6022393488728,26.282159685779877,0,1,6.899067894104338,False,False,True,False,False,False,True,False,False
287.8879006635572,30.39681876690917,1,0,3.373179192502386,False,False,False,True,False,False,True,False,False
712.1993042329956,17.510841645991118,1,0,5.392691072636183,False,False,False,True,False,False,False,False,True
429.38386216404496,37.29907210972736,0,1,4.370407920064437,False,True,False,False,False,False,False,False,True
289.25622814874595,39.21605085071957,1,1,4.821455594911858,False,False,False,False,True,False,False,True,False
993.5018125763172,20.57232082604156,1,1,8.064460218606717,False,False,False,True,False,False,False,False,True
558.0195431853994,29.880152065463328,1,0,3.7962485011892,False,False,False,False,False,True,True,False,False
188.6920641052653,30.11285822782137,1,1,5.188291432755908,True,False,False,False,False,False,True,False,False
261.40627782078604,26.412582051166293,0,0,1.952047891014929,False,False,False,False,False,True,False,True,False
989.0068399753106,26.10575768325198,1,0,7.149272127841255,False,False,False,True,False,False,True,False,False
352.6443000086406,35.390609421749886,1,0,4.281912878907179,False,False,False,False,True,False,True,False,False
127.37425725629174,28.46321608190238,1,1,4.024070423800128,False,False,False,True,False,False,False,True,False
456.31325315046416,19.590377326484436,1,1,4.543299447598476,True,False,False,False,False,False,False,False,True
480.0367137287041,16.886254609591862,0,1,4.484146547356468,False,False,False,False,False,True,False,True,False
224.6257769994492,23.986718691320625,0,0,2.062536097417896,False,False,True,False,False,False,True,False,False
347.8743812214764,33.26127506091362,0,1,3.878543225544544,False,False,False,True,False,False,True,False,False
841.2972276331196,28.891574561523324,1,1,7.727431102116544,False,False,False,False,True,False,False,False,True
472.3704301008126,22.79740053480936,0,0,2.1380422629036917,False,False,False,False,False,True,False,False,True
999.158345835368,31.146007223554246,1,0,7.853420940353349,False,False,True,False,False,False,False,True,False
736.2604130529184,39.20513115202476,0,1,4.911535726538519,False,True,False,False,False,False,True,False,False
931.2548351473556,15.35478646771564,0,0,4.503513746802984,False,True,False,False,False,False,False,True,False
109.28377907841474,16.12903618698834,0,0,1.3837201291386472,False,False,False,False,True,False,False,True,False
379.7576802228399,28.27138085501862,0,1,4.288613431783805,False,False,False,False,True,False,False,False,True
645.3927312953184,21.41287128908553,0,1,5.634453750568807,False,False,False,True,False,False,False,False,True
213.76241766541511,24.829631621393236,0,1,3.2843699216245086,False,False,False,True,False,False,False,True,False
490.3430687354057,37.838625386881205,1,1,6.055677496578306,False,True,False,False,False,False,False,True,False
986.6500810882392,30.552107834510775,0,0,6.487674413178215,False,False,False,True,False,False,False,False,True
941.0013481103692,16.542412216917157,1,1,7.896634800030069,True,False,False,False,False,False,False,False,True
793.9512517403402,19.66073598653124,0,0,3.668588106793904,True,False,False,False,False,False,False,True,False
231.68798326649284,15.651083592506394,1,1,4.6418702108315575,True,False,False,False,False,False,False,False,True
420.9842636108332,33.309353699513025,0,1,3.7946828656151337,False,False,True,False,False,False,False,True,False
719.4119493134975,31.25974214226293,0,1,5.28484077144433,False,True,False,False,False,False,True,False,False
805.4210945687317,23.81334318504525,0,0,3.7541246307456233,False,True,False,False,False,False,True,False,False
815.2356082668032,16.596610681441764,0,1,5.386135579043073,False,False,False,True,False,False,False,False,True
668.3404190551906,22.948809440751152,1,0,6.123486411912686,False,True,False,False,False,False,False,False,True
961.6228858171604,20.26350623536077,1,0,6.91644256583996,False,False,True,False,False,False,True,False,False
528.5982653175763,21.814002539785545,0,1,4.204961486755092,False,False,False,False,False,True,False,False,True
904.7085545221124,31.25127072603424,0,0,5.138931890662682,False,False,True,False,False,False,False,False,True
592.7001575419406,17.137059156992898,0,0,2.858694998148481,False,False,True,False,False,False,False,True,False
809.9710623541762,17.503092315393243,0,0,4.182247018901444,False,False,False,False,False,True,False,True,False
173.2826736769564,34.30957525914242,0,1,2.5919242692277003,True,False,False,False,False,False,False,True,False
602.2746008520252,29.26386634435608,1,1,6.89332421554558,False,False,False,False,False,True,False,False,True
964.2711161848912,21.683023005397672,0,1,6.125788245857489,True,False,False,False,False,False,True,False,False
552.6810495856575,29.552713282297795,1,1,5.164163984137446,False,False,True,False,False,False,False,False,True
747.9332804001124,29.77413193182529,1,1,7.360908993576383,False,False,False,True,False,False,False,True,False
481.14792449495513,17.72693680315632,1,1,5.805608759525776,False,False,False,False,True,False,True,False,False
605.9897253362495,16.285084745377976,0,1,4.386847564793668,False,False,False,False,False,True,False,False,True
242.6402009700409,16.225769466620743,0,0,1.3552304164105924,False,False,True,False,False,False,False,True,False
998.3167723190488,23.14756075006899,0,0,5.903298767049744,False,False,False,False,True,False,True,False,False
932.9789610848334,30.020420001362552,1,1,7.832042586632554,True,False,False,False,False,False,False,True,False
727.5369282527912,30.13102491002044,0,1,5.913127770866473,False,False,False,False,True,False,False,False,True
479.386386039371,17.704980222027014,1,1,5.656124814366125,False,True,False,False,False,False,False,True,False
471.12357476149566,32.58699561055327,1,1,5.068195078481002,True,False,False,False,False,False,False,False,True
921.4172440966552,32.44759590599849,1,1,7.835589458922839,False,False,False,False,False,True,True,False,False
409.2300703275867,15.997059371481251,1,0,4.136940233990333,True,False,False,False,False,False,True,False,False
988.06170448775,22.620825687086484,1,1,8.069371783103442,False,False,True,False,False,False,False,True,False
169.70075135557136,34.1743986121664,0,0,1.6864681330389943,False,True,False,False,False,False,False,True,False
857.0491048106683,18.01708791161725,0,0,4.358493319838703,False,False,False,False,True,False,False,False,True
146.3889986167532,39.7628820669039,1,1,3.50418809970239,False,False,False,False,True,False,True,False,False
496.1644140864925,17.029764251782062,0,0,2.5706298938634813,False,False,False,False,True,False,False,True,False
611.4357182541386,23.14931350925029,0,0,2.043517098452689,False,True,False,False,False,False,True,False,False
859.2577568911371,26.08282311007149,1,0,6.299781380767698,False,False,True,False,False,False,True,False,False
115.33103777516013,21.69618934251325,0,0,1.50958281061203,False,True,False,False,False,False,True,False,False
716.9895458460126,34.69897462821473,1,1,7.064135660066221,False,False,False,True,False,False,False,True,False
577.1319004765071,15.474209194158597,0,0,3.648883241880529,False,False,False,False,False,True,False,True,False
666.0428614656497,29.86287063236196,1,1,6.712422924884124,False,True,False,False,False,False,False,True,False
506.0490594471988,21.694741142505293,1,1,5.646244293825839,False,False,False,True,False,False,True,False,False
619.2336747928186,19.630114377960997,1,0,5.106620802486891,False,False,False,False,True,False,True,False,False
404.9208638061473,34.94947199332496,0,1,3.5786963162236125,False,True,False,False,False,False,True,False,False
229.76761527310887,39.84145142864227,1,1,3.777097973453551,False,False,True,False,False,False,False,False,True
480.9045456730316,26.677719710551017,0,1,3.955005687301967,True,False,False,False,False,False,False,True,False
945.7455281329655,21.033752445550174,0,1,5.403940851342565,False,False,True,False,False,False,True,False,False
463.42454201227264,16.25365930317832,1,1,6.143184375242278,True,False,False,False,False,False,False,False,True
249.17331520660176,22.05477909521384,1,0,3.9287270674099375,True,False,False,False,False,False,True,False,False
565.1043080980469,15.675866746668992,0,0,2.645804608689981,False,False,False,True,False,False,True,False,False
397.5588373016821,17.941753005661493,1,0,4.086414886389038,False,True,False,False,False,False,True,False,False
314.9594916011978,24.02009807392474,0,0,0.8921927715591464,False,False,False,False,True,False,True,False,False
139.10688837309976,24.803880299690437,0,1,1.6484349023085034,False,False,False,False,True,False,False,True,False
526.8522983324854,31.700839999412736,0,0,3.0059471840115863,False,True,False,False,False,False,False,False,True
848.6138864327866,26.53677588939623,1,1,7.693403719994699,False,False,False,False,True,False,False,True,False
